mun_id;ano;Valor;Sexo;faixa_id
3514304;2021;279;Mulheres;60 a 64
3514403;2021;1.507;Mulheres;60 a 64
3514502;2021;383;Mulheres;60 a 64
3514601;2021;225;Mulheres;60 a 64
3514700;2021;172;Mulheres;60 a 64
3514809;2021;297;Mulheres;60 a 64
3514908;2021;412;Mulheres;60 a 64
3514924;2021;91;Mulheres;60 a 64
3514957;2021;65;Mulheres;60 a 64
3515004;2021;6.204;Mulheres;60 a 64
3515103;2021;1.652;Mulheres;60 a 64
3515129;2021;86;Mulheres;60 a 64
3515152;2021;327;Mulheres;60 a 64
3515186;2021;1.310;Mulheres;60 a 64
3515194;2021;113;Mulheres;60 a 64
3515202;2021;258;Mulheres;60 a 64
3515301;2021;75;Mulheres;60 a 64
3515350;2021;230;Mulheres;60 a 64
3515400;2021;476;Mulheres;60 a 64
3515509;2021;2.220;Mulheres;60 a 64
3515608;2021;157;Mulheres;60 a 64
3515657;2021;41;Mulheres;60 a 64
3515707;2021;4.412;Mulheres;60 a 64
3515806;2021;49;Mulheres;60 a 64
3515905;2021;109;Mulheres;60 a 64
3516002;2021;299;Mulheres;60 a 64
3516101;2021;86;Mulheres;60 a 64
3516200;2021;9.700;Mulheres;60 a 64
3516309;2021;3.884;Mulheres;60 a 64
3516408;2021;3.311;Mulheres;60 a 64
3516507;2021;91;Mulheres;60 a 64
3516606;2021;215;Mulheres;60 a 64
3516705;2021;1.284;Mulheres;60 a 64
3516804;2021;104;Mulheres;60 a 64
3516853;2021;98;Mulheres;60 a 64
3516903;2021;340;Mulheres;60 a 64
3517000;2021;279;Mulheres;60 a 64
3517109;2021;129;Mulheres;60 a 64
3517208;2021;294;Mulheres;60 a 64
3517307;2021;140;Mulheres;60 a 64
3517406;2021;1.103;Mulheres;60 a 64
3517505;2021;546;Mulheres;60 a 64
3517604;2021;434;Mulheres;60 a 64
3517703;2021;494;Mulheres;60 a 64
3517802;2021;248;Mulheres;60 a 64
3517901;2021;245;Mulheres;60 a 64
3518008;2021;60;Mulheres;60 a 64
3518107;2021;175;Mulheres;60 a 64
3518206;2021;963;Mulheres;60 a 64
3518305;2021;694;Mulheres;60 a 64
3518404;2021;3.697;Mulheres;60 a 64
3518503;2021;295;Mulheres;60 a 64
3518602;2021;937;Mulheres;60 a 64
3518701;2021;8.113;Mulheres;60 a 64
3518800;2021;32.905;Mulheres;60 a 64
3518859;2021;209;Mulheres;60 a 64
3518909;2021;152;Mulheres;60 a 64
3519006;2021;239;Mulheres;60 a 64
3519055;2021;345;Mulheres;60 a 64
3519071;2021;5.318;Mulheres;60 a 64
3519105;2021;267;Mulheres;60 a 64
3519204;2021;175;Mulheres;60 a 64
3519253;2021;130;Mulheres;60 a 64
3519303;2021;786;Mulheres;60 a 64
3519402;2021;345;Mulheres;60 a 64
3519501;2021;182;Mulheres;60 a 64
3519600;2021;1.615;Mulheres;60 a 64
3519709;2021;1.798;Mulheres;60 a 64
3519808;2021;199;Mulheres;60 a 64
3519907;2021;229;Mulheres;60 a 64
3520004;2021;650;Mulheres;60 a 64
3520103;2021;819;Mulheres;60 a 64
3520202;2021;233;Mulheres;60 a 64
3520301;2021;757;Mulheres;60 a 64
3520400;2021;685;Mulheres;60 a 64
3520426;2021;348;Mulheres;60 a 64
3520442;2021;863;Mulheres;60 a 64
3520509;2021;6.243;Mulheres;60 a 64
3520608;2021;152;Mulheres;60 a 64
3520707;2021;154;Mulheres;60 a 64
3520806;2021;110;Mulheres;60 a 64
3520905;2021;364;Mulheres;60 a 64
3521002;2021;722;Mulheres;60 a 64
3521101;2021;147;Mulheres;60 a 64
3521150;2021;139;Mulheres;60 a 64
3521200;2021;110;Mulheres;60 a 64
3521309;2021;342;Mulheres;60 a 64
3521408;2021;610;Mulheres;60 a 64
3521507;2021;208;Mulheres;60 a 64
3521606;2021;196;Mulheres;60 a 64
3521705;2021;456;Mulheres;60 a 64
3521804;2021;578;Mulheres;60 a 64
3521903;2021;477;Mulheres;60 a 64
3522000;2021;80;Mulheres;60 a 64
3522109;2021;2.717;Mulheres;60 a 64
3522158;2021;87;Mulheres;60 a 64
3522208;2021;3.687;Mulheres;60 a 64
3522307;2021;4.178;Mulheres;60 a 64
3522406;2021;2.196;Mulheres;60 a 64
3522505;2021;4.932;Mulheres;60 a 64
3522604;2021;2.216;Mulheres;60 a 64
3522653;2021;75;Mulheres;60 a 64
3522703;2021;1.226;Mulheres;60 a 64
3522802;2021;442;Mulheres;60 a 64
3522901;2021;354;Mulheres;60 a 64
3523008;2021;127;Mulheres;60 a 64
3523107;2021;8.077;Mulheres;60 a 64
3523206;2021;1.263;Mulheres;60 a 64
3523305;2021;357;Mulheres;60 a 64
3523404;2021;3.086;Mulheres;60 a 64
3523503;2021;436;Mulheres;60 a 64
3523602;2021;337;Mulheres;60 a 64
3523701;2021;140;Mulheres;60 a 64
3523800;2021;211;Mulheres;60 a 64
3523909;2021;4.503;Mulheres;60 a 64
3524006;2021;1.232;Mulheres;60 a 64
3524105;2021;1.241;Mulheres;60 a 64
3524204;2021;176;Mulheres;60 a 64
3524303;2021;2.287;Mulheres;60 a 64
3524402;2021;6.404;Mulheres;60 a 64
3524501;2021;172;Mulheres;60 a 64
3524600;2021;417;Mulheres;60 a 64
3524709;2021;1.350;Mulheres;60 a 64
3524808;2021;1.607;Mulheres;60 a 64
3524907;2021;150;Mulheres;60 a 64
3525003;2021;2.923;Mulheres;60 a 64
3525102;2021;1.067;Mulheres;60 a 64
3525201;2021;654;Mulheres;60 a 64
3525300;2021;4.308;Mulheres;60 a 64
3525409;2021;75;Mulheres;60 a 64
3525508;2021;346;Mulheres;60 a 64
3525607;2021;111;Mulheres;60 a 64
3525706;2021;991;Mulheres;60 a 64
3525805;2021;119;Mulheres;60 a 64
3525854;2021;74;Mulheres;60 a 64
3525904;2021;12.160;Mulheres;60 a 64
3526001;2021;549;Mulheres;60 a 64
3526100;2021;477;Mulheres;60 a 64
3526209;2021;686;Mulheres;60 a 64
3526308;2021;134;Mulheres;60 a 64
3526407;2021;793;Mulheres;60 a 64
3526506;2021;153;Mulheres;60 a 64
3526605;2021;173;Mulheres;60 a 64
3526704;2021;2.500;Mulheres;60 a 64
3526803;2021;1.715;Mulheres;60 a 64
3526902;2021;8.938;Mulheres;60 a 64
3527009;2021;194;Mulheres;60 a 64
3527108;2021;2.336;Mulheres;60 a 64
3527207;2021;2.517;Mulheres;60 a 64
3527256;2021;63;Mulheres;60 a 64
3527306;2021;925;Mulheres;60 a 64
3527405;2021;562;Mulheres;60 a 64
3527504;2021;62;Mulheres;60 a 64
3527603;2021;289;Mulheres;60 a 64
3527702;2021;149;Mulheres;60 a 64
3527801;2021;116;Mulheres;60 a 64
3527900;2021;70;Mulheres;60 a 64
3528007;2021;468;Mulheres;60 a 64
3528106;2021;262;Mulheres;60 a 64
3528205;2021;124;Mulheres;60 a 64
3528304;2021;98;Mulheres;60 a 64
3528403;2021;1.184;Mulheres;60 a 64
3528502;2021;2.325;Mulheres;60 a 64
3528601;2021;250;Mulheres;60 a 64
3528700;2021;122;Mulheres;60 a 64
3528809;2021;399;Mulheres;60 a 64
3528858;2021;84;Mulheres;60 a 64
3528908;2021;104;Mulheres;60 a 64
3529005;2021;7.078;Mulheres;60 a 64
3529104;2021;72;Mulheres;60 a 64
3529203;2021;714;Mulheres;60 a 64
3529302;2021;2.407;Mulheres;60 a 64
3529401;2021;11.553;Mulheres;60 a 64
3529500;2021;122;Mulheres;60 a 64
3529609;2021;128;Mulheres;60 a 64
3529658;2021;55;Mulheres;60 a 64
3529708;2021;567;Mulheres;60 a 64
3529807;2021;352;Mulheres;60 a 64
3529906;2021;457;Mulheres;60 a 64
3530003;2021;96;Mulheres;60 a 64
3530102;2021;774;Mulheres;60 a 64
3530201;2021;522;Mulheres;60 a 64
3530300;2021;1.701;Mulheres;60 a 64
3530409;2021;112;Mulheres;60 a 64
3530508;2021;2.099;Mulheres;60 a 64
3530607;2021;11.439;Mulheres;60 a 64
3530706;2021;4.250;Mulheres;60 a 64
3530805;2021;2.868;Mulheres;60 a 64
3530904;2021;84;Mulheres;60 a 64
3531001;2021;73;Mulheres;60 a 64
3531100;2021;1.458;Mulheres;60 a 64
3531209;2021;242;Mulheres;60 a 64
3531308;2021;1.550;Mulheres;60 a 64
3531407;2021;695;Mulheres;60 a 64
3531506;2021;551;Mulheres;60 a 64
3531605;2021;131;Mulheres;60 a 64
3531704;2021;109;Mulheres;60 a 64
3531803;2021;1.290;Mulheres;60 a 64
3531902;2021;703;Mulheres;60 a 64
3532009;2021;309;Mulheres;60 a 64
3532058;2021;131;Mulheres;60 a 64
3532108;2021;136;Mulheres;60 a 64
3532157;2021;75;Mulheres;60 a 64
3532207;2021;114;Mulheres;60 a 64
3532306;2021;190;Mulheres;60 a 64
3532405;2021;444;Mulheres;60 a 64
3532504;2021;288;Mulheres;60 a 64
3532603;2021;383;Mulheres;60 a 64
3532702;2021;103;Mulheres;60 a 64
3532801;2021;195;Mulheres;60 a 64
3532827;2021;178;Mulheres;60 a 64
3532843;2021;74;Mulheres;60 a 64
3532868;2021;26;Mulheres;60 a 64
3532900;2021;237;Mulheres;60 a 64
3533007;2021;559;Mulheres;60 a 64
3533106;2021;79;Mulheres;60 a 64
3533205;2021;93;Mulheres;60 a 64
3533254;2021;80;Mulheres;60 a 64
3533304;2021;109;Mulheres;60 a 64
3533403;2021;1.602;Mulheres;60 a 64
3533502;2021;1.115;Mulheres;60 a 64
3533601;2021;217;Mulheres;60 a 64
3533700;2021;114;Mulheres;60 a 64
3533809;2021;87;Mulheres;60 a 64
3533908;2021;1.511;Mulheres;60 a 64
3534005;2021;108;Mulheres;60 a 64
3534104;2021;191;Mulheres;60 a 64
3534203;2021;139;Mulheres;60 a 64
3534302;2021;1.186;Mulheres;60 a 64
3534401;2021;18.222;Mulheres;60 a 64
3534500;2021;84;Mulheres;60 a 64
3534609;2021;1.021;Mulheres;60 a 64
3534708;2021;3.211;Mulheres;60 a 64
3534757;2021;249;Mulheres;60 a 64
3534807;2021;219;Mulheres;60 a 64
3534906;2021;367;Mulheres;60 a 64
3535002;2021;345;Mulheres;60 a 64
3535101;2021;227;Mulheres;60 a 64
3535200;2021;328;Mulheres;60 a 64
3535309;2021;678;Mulheres;60 a 64
3535408;2021;379;Mulheres;60 a 64
3535507;2021;1.213;Mulheres;60 a 64
3535606;2021;481;Mulheres;60 a 64
3535705;2021;175;Mulheres;60 a 64
3535804;2021;461;Mulheres;60 a 64
3535903;2021;116;Mulheres;60 a 64
3536000;2021;324;Mulheres;60 a 64
3536109;2021;138;Mulheres;60 a 64
3536208;2021;443;Mulheres;60 a 64
3536257;2021;69;Mulheres;60 a 64
3536307;2021;356;Mulheres;60 a 64
3536406;2021;171;Mulheres;60 a 64
3536505;2021;2.490;Mulheres;60 a 64
3536570;2021;40;Mulheres;60 a 64
3536604;2021;217;Mulheres;60 a 64
3536703;2021;1.120;Mulheres;60 a 64
3536802;2021;147;Mulheres;60 a 64
3536901;2021;89;Mulheres;60 a 64
3537008;2021;434;Mulheres;60 a 64
3537107;2021;1.251;Mulheres;60 a 64
3537156;2021;112;Mulheres;60 a 64
3537206;2021;260;Mulheres;60 a 64
3537305;2021;1.877;Mulheres;60 a 64
3537404;2021;727;Mulheres;60 a 64
3537503;2021;221;Mulheres;60 a 64
3537602;2021;1.716;Mulheres;60 a 64
3537701;2021;146;Mulheres;60 a 64
3537800;2021;1.394;Mulheres;60 a 64
3537909;2021;675;Mulheres;60 a 64
3538006;2021;4.424;Mulheres;60 a 64
3538105;2021;441;Mulheres;60 a 64
3538204;2021;452;Mulheres;60 a 64
3538303;2021;112;Mulheres;60 a 64
3538501;2021;489;Mulheres;60 a 64
3538600;2021;722;Mulheres;60 a 64
3538709;2021;11.171;Mulheres;60 a 64
3538808;2021;885;Mulheres;60 a 64
3538907;2021;655;Mulheres;60 a 64
3539004;2021;329;Mulheres;60 a 64
3539103;2021;341;Mulheres;60 a 64
3539202;2021;778;Mulheres;60 a 64
3539301;2021;2.242;Mulheres;60 a 64
3539400;2021;377;Mulheres;60 a 64
3539509;2021;815;Mulheres;60 a 64
3539608;2021;113;Mulheres;60 a 64
3539707;2021;77;Mulheres;60 a 64
3539806;2021;3.060;Mulheres;60 a 64
3539905;2021;172;Mulheres;60 a 64
3540002;2021;641;Mulheres;60 a 64
3540101;2021;126;Mulheres;60 a 64
3540200;2021;859;Mulheres;60 a 64
3540259;2021;105;Mulheres;60 a 64
3540309;2021;76;Mulheres;60 a 64
3540408;2021;147;Mulheres;60 a 64
3540507;2021;251;Mulheres;60 a 64
3540606;2021;1.397;Mulheres;60 a 64
3540705;2021;1.553;Mulheres;60 a 64
3540754;2021;438;Mulheres;60 a 64
3540804;2021;467;Mulheres;60 a 64
3540853;2021;40;Mulheres;60 a 64
3540903;2021;488;Mulheres;60 a 64
3541000;2021;8.167;Mulheres;60 a 64
3541059;2021;104;Mulheres;60 a 64
3541109;2021;126;Mulheres;60 a 64
3541208;2021;463;Mulheres;60 a 64
3541307;2021;1.234;Mulheres;60 a 64
3541406;2021;6.947;Mulheres;60 a 64
3541505;2021;1.211;Mulheres;60 a 64
3541604;2021;1.022;Mulheres;60 a 64
3541653;2021;88;Mulheres;60 a 64
3541703;2021;346;Mulheres;60 a 64
3541802;2021;70;Mulheres;60 a 64
3541901;2021;286;Mulheres;60 a 64
3542008;2021;175;Mulheres;60 a 64
3542107;2021;226;Mulheres;60 a 64
3542206;2021;831;Mulheres;60 a 64
3542305;2021;101;Mulheres;60 a 64
3542404;2021;595;Mulheres;60 a 64
3542503;2021;143;Mulheres;60 a 64
3542602;2021;1.372;Mulheres;60 a 64
3542701;2021;187;Mulheres;60 a 64
3542800;2021;80;Mulheres;60 a 64
3542909;2021;285;Mulheres;60 a 64
3543006;2021;311;Mulheres;60 a 64
3543105;2021;111;Mulheres;60 a 64
3543204;2021;129;Mulheres;60 a 64
3543238;2021;79;Mulheres;60 a 64
3543253;2021;171;Mulheres;60 a 64
3543303;2021;3.530;Mulheres;60 a 64
3543402;2021;19.687;Mulheres;60 a 64
3543501;2021;170;Mulheres;60 a 64
3543600;2021;108;Mulheres;60 a 64
3543709;2021;267;Mulheres;60 a 64
3543808;2021;328;Mulheres;60 a 64
3543907;2021;5.894;Mulheres;60 a 64
3544004;2021;742;Mulheres;60 a 64
3544103;2021;1.129;Mulheres;60 a 64
3544202;2021;227;Mulheres;60 a 64
3544251;2021;548;Mulheres;60 a 64
3544301;2021;279;Mulheres;60 a 64
3544400;2021;61;Mulheres;60 a 64
3544509;2021;100;Mulheres;60 a 64
3544608;2021;167;Mulheres;60 a 64
3544707;2021;67;Mulheres;60 a 64
3544806;2021;179;Mulheres;60 a 64
3544905;2021;351;Mulheres;60 a 64
3545001;2021;408;Mulheres;60 a 64
3545100;2021;137;Mulheres;60 a 64
3545159;2021;222;Mulheres;60 a 64
3545209;2021;3.165;Mulheres;60 a 64
3545308;2021;1.166;Mulheres;60 a 64
3545407;2021;241;Mulheres;60 a 64
3545506;2021;99;Mulheres;60 a 64
3545605;2021;412;Mulheres;60 a 64
3545704;2021;198;Mulheres;60 a 64
3545803;2021;6.057;Mulheres;60 a 64
3546009;2021;400;Mulheres;60 a 64
3546108;2021;72;Mulheres;60 a 64
3546207;2021;133;Mulheres;60 a 64
3546256;2021;53;Mulheres;60 a 64
3546306;2021;810;Mulheres;60 a 64
3546405;2021;1.333;Mulheres;60 a 64
3546504;2021;126;Mulheres;60 a 64
3546603;2021;985;Mulheres;60 a 64
3546702;2021;472;Mulheres;60 a 64
3546801;2021;1.435;Mulheres;60 a 64
3546900;2021;200;Mulheres;60 a 64
3547007;2021;131;Mulheres;60 a 64
3547106;2021;70;Mulheres;60 a 64
3547205;2021;57;Mulheres;60 a 64
3547304;2021;3.348;Mulheres;60 a 64
3547403;2021;83;Mulheres;60 a 64
3547502;2021;903;Mulheres;60 a 64
3547601;2021;751;Mulheres;60 a 64
3547650;2021;45;Mulheres;60 a 64
3547700;2021;594;Mulheres;60 a 64
3547809;2021;21.659;Mulheres;60 a 64
3547908;2021;179;Mulheres;60 a 64
3548005;2021;560;Mulheres;60 a 64
3548054;2021;211;Mulheres;60 a 64
3548104;2021;166;Mulheres;60 a 64
3548203;2021;186;Mulheres;60 a 64
3548302;2021;77;Mulheres;60 a 64
3548401;2021;111;Mulheres;60 a 64
3548500;2021;15.165;Mulheres;60 a 64
3548609;2021;302;Mulheres;60 a 64
3548708;2021;23.356;Mulheres;60 a 64
3548807;2021;5.714;Mulheres;60 a 64
3548906;2021;7.147;Mulheres;60 a 64
3549003;2021;86;Mulheres;60 a 64
3549102;2021;2.808;Mulheres;60 a 64
3549201;2021;84;Mulheres;60 a 64
3549250;2021;50;Mulheres;60 a 64
3549300;2021;72;Mulheres;60 a 64
3549409;2021;1.407;Mulheres;60 a 64
3549508;2021;180;Mulheres;60 a 64
3549607;2021;103;Mulheres;60 a 64
3549706;2021;1.741;Mulheres;60 a 64
3549805;2021;14.150;Mulheres;60 a 64
3549904;2021;19.606;Mulheres;60 a 64
3549953;2021;362;Mulheres;60 a 64
3550001;2021;289;Mulheres;60 a 64
3550100;2021;1.080;Mulheres;60 a 64
3550209;2021;786;Mulheres;60 a 64
3550308;2021;339.004;Mulheres;60 a 64
3550407;2021;980;Mulheres;60 a 64
3550506;2021;184;Mulheres;60 a 64
3550605;2021;2.515;Mulheres;60 a 64
3550704;2021;1.906;Mulheres;60 a 64
3550803;2021;329;Mulheres;60 a 64
3550902;2021;423;Mulheres;60 a 64
3551009;2021;10.106;Mulheres;60 a 64
3551108;2021;233;Mulheres;60 a 64
3551207;2021;100;Mulheres;60 a 64
3551306;2021;90;Mulheres;60 a 64
3551405;2021;230;Mulheres;60 a 64
3551504;2021;961;Mulheres;60 a 64
3551603;2021;892;Mulheres;60 a 64
3551702;2021;3.128;Mulheres;60 a 64
3551801;2021;313;Mulheres;60 a 64
3551900;2021;393;Mulheres;60 a 64
3552007;2021;159;Mulheres;60 a 64
3552106;2021;1.172;Mulheres;60 a 64
3552205;2021;18.174;Mulheres;60 a 64
3552304;2021;197;Mulheres;60 a 64
3552403;2021;6.814;Mulheres;60 a 64
3552502;2021;7.203;Mulheres;60 a 64
3552551;2021;102;Mulheres;60 a 64
3552601;2021;332;Mulheres;60 a 64
3552700;2021;419;Mulheres;60 a 64
3552809;2021;6.840;Mulheres;60 a 64
3552908;2021;144;Mulheres;60 a 64
3553005;2021;291;Mulheres;60 a 64
3553104;2021;153;Mulheres;60 a 64
3553203;2021;162;Mulheres;60 a 64
3553302;2021;680;Mulheres;60 a 64
3553401;2021;772;Mulheres;60 a 64
3553500;2021;180;Mulheres;60 a 64
3553609;2021;396;Mulheres;60 a 64
3553658;2021;84;Mulheres;60 a 64
3553708;2021;1.562;Mulheres;60 a 64
3553807;2021;635;Mulheres;60 a 64
3553856;2021;116;Mulheres;60 a 64
3553906;2021;184;Mulheres;60 a 64
3553955;2021;341;Mulheres;60 a 64
3554003;2021;3.001;Mulheres;60 a 64
3554102;2021;8.607;Mulheres;60 a 64
3554201;2021;120;Mulheres;60 a 64
3554300;2021;552;Mulheres;60 a 64
3554409;2021;249;Mulheres;60 a 64
3554508;2021;1.045;Mulheres;60 a 64
3554607;2021;72;Mulheres;60 a 64
3554656;2021;60;Mulheres;60 a 64
3554706;2021;282;Mulheres;60 a 64
3554755;2021;42;Mulheres;60 a 64
3554805;2021;1.144;Mulheres;60 a 64
3554904;2021;162;Mulheres;60 a 64
3554953;2021;169;Mulheres;60 a 64
3555000;2021;2.129;Mulheres;60 a 64
3555109;2021;483;Mulheres;60 a 64
3555208;2021;57;Mulheres;60 a 64
3555307;2021;67;Mulheres;60 a 64
3555356;2021;124;Mulheres;60 a 64
3555406;2021;2.164;Mulheres;60 a 64
3555505;2021;122;Mulheres;60 a 64
3555604;2021;297;Mulheres;60 a 64
3555703;2021;37;Mulheres;60 a 64
3555802;2021;289;Mulheres;60 a 64
3555901;2021;37;Mulheres;60 a 64
3556008;2021;396;Mulheres;60 a 64
3556107;2021;335;Mulheres;60 a 64
3556206;2021;3.686;Mulheres;60 a 64
3556305;2021;552;Mulheres;60 a 64
3556354;2021;240;Mulheres;60 a 64
3556404;2021;1.168;Mulheres;60 a 64
3556453;2021;1.190;Mulheres;60 a 64
3556503;2021;3.087;Mulheres;60 a 64
3556602;2021;320;Mulheres;60 a 64
3556701;2021;2.162;Mulheres;60 a 64
3556800;2021;474;Mulheres;60 a 64
3556909;2021;177;Mulheres;60 a 64
3556958;2021;59;Mulheres;60 a 64
3557006;2021;3.118;Mulheres;60 a 64
3557105;2021;2.954;Mulheres;60 a 64
3557154;2021;69;Mulheres;60 a 64
3557204;2021;331;Mulheres;60 a 64
3557303;2021;280;Mulheres;60 a 64
3500105;2021;999;Mulheres;65 a 69
3500204;2021;96;Mulheres;65 a 69
3500303;2021;728;Mulheres;65 a 69
3500402;2021;216;Mulheres;65 a 69
3500501;2021;459;Mulheres;65 a 69
3500550;2021;151;Mulheres;65 a 69
3500600;2021;89;Mulheres;65 a 69
3500709;2021;781;Mulheres;65 a 69
3500758;2021;115;Mulheres;65 a 69
3500808;2021;107;Mulheres;65 a 69
3500907;2021;62;Mulheres;65 a 69
3501004;2021;386;Mulheres;65 a 69
3501103;2021;113;Mulheres;65 a 69
3501152;2021;318;Mulheres;65 a 69
3501202;2021;111;Mulheres;65 a 69
3501301;2021;579;Mulheres;65 a 69
3501400;2021;78;Mulheres;65 a 69
3501509;2021;65;Mulheres;65 a 69
3501608;2021;5.701;Mulheres;65 a 69
3501707;2021;628;Mulheres;65 a 69
3501806;2021;151;Mulheres;65 a 69
3501905;2021;1.739;Mulheres;65 a 69
3502002;2021;93;Mulheres;65 a 69
3502101;2021;1.508;Mulheres;65 a 69
3502200;2021;502;Mulheres;65 a 69
3502309;2021;127;Mulheres;65 a 69
3502408;2021;90;Mulheres;65 a 69
3502507;2021;891;Mulheres;65 a 69
3502606;2021;138;Mulheres;65 a 69
3502705;2021;473;Mulheres;65 a 69
3502754;2021;290;Mulheres;65 a 69
3502804;2021;5.160;Mulheres;65 a 69
3502903;2021;695;Mulheres;65 a 69
3503000;2021;132;Mulheres;65 a 69
3503109;2021;141;Mulheres;65 a 69
3503158;2021;53;Mulheres;65 a 69
3503208;2021;5.802;Mulheres;65 a 69
3503307;2021;3.041;Mulheres;65 a 69
3503356;2021;46;Mulheres;65 a 69
3503406;2021;209;Mulheres;65 a 69
3503505;2021;67;Mulheres;65 a 69
3503604;2021;184;Mulheres;65 a 69
3503703;2021;208;Mulheres;65 a 69
3503802;2021;953;Mulheres;65 a 69
3503901;2021;1.637;Mulheres;65 a 69
3503950;2021;51;Mulheres;65 a 69
3504008;2021;2.600;Mulheres;65 a 69
3504107;2021;3.011;Mulheres;65 a 69
3504206;2021;356;Mulheres;65 a 69
3504305;2021;117;Mulheres;65 a 69
3504404;2021;203;Mulheres;65 a 69
3504503;2021;2.087;Mulheres;65 a 69
3504602;2021;346;Mulheres;65 a 69
3504701;2021;42;Mulheres;65 a 69
3504800;2021;222;Mulheres;65 a 69
3504909;2021;247;Mulheres;65 a 69
3505005;2021;72;Mulheres;65 a 69
3505104;2021;149;Mulheres;65 a 69
3505203;2021;801;Mulheres;65 a 69
3505302;2021;914;Mulheres;65 a 69
3505351;2021;91;Mulheres;65 a 69
3505401;2021;153;Mulheres;65 a 69
3505500;2021;2.892;Mulheres;65 a 69
3505609;2021;475;Mulheres;65 a 69
3505708;2021;4.609;Mulheres;65 a 69
3505807;2021;505;Mulheres;65 a 69
3505906;2021;1.505;Mulheres;65 a 69
3506003;2021;9.126;Mulheres;65 a 69
3506102;2021;1.962;Mulheres;65 a 69
3506201;2021;55;Mulheres;65 a 69
3506300;2021;287;Mulheres;65 a 69
3506359;2021;921;Mulheres;65 a 69
3506409;2021;205;Mulheres;65 a 69
3506508;2021;2.873;Mulheres;65 a 69
3506607;2021;578;Mulheres;65 a 69
3506706;2021;292;Mulheres;65 a 69
3506805;2021;256;Mulheres;65 a 69
3506904;2021;248;Mulheres;65 a 69
3507001;2021;1.039;Mulheres;65 a 69
3507100;2021;397;Mulheres;65 a 69
3507159;2021;47;Mulheres;65 a 69
3507209;2021;18;Mulheres;65 a 69
3507308;2021;94;Mulheres;65 a 69
3507407;2021;363;Mulheres;65 a 69
3507456;2021;54;Mulheres;65 a 69
3507506;2021;3.341;Mulheres;65 a 69
3507605;2021;3.609;Mulheres;65 a 69
3507704;2021;125;Mulheres;65 a 69
3507753;2021;55;Mulheres;65 a 69
3507803;2021;534;Mulheres;65 a 69
3507902;2021;484;Mulheres;65 a 69
3508009;2021;338;Mulheres;65 a 69
3508108;2021;373;Mulheres;65 a 69
3508207;2021;108;Mulheres;65 a 69
3508306;2021;83;Mulheres;65 a 69
3508405;2021;765;Mulheres;65 a 69
3508504;2021;1.987;Mulheres;65 a 69
3508603;2021;750;Mulheres;65 a 69
3508702;2021;428;Mulheres;65 a 69
3508801;2021;422;Mulheres;65 a 69
3508900;2021;88;Mulheres;65 a 69
3509007;2021;1.825;Mulheres;65 a 69
3509106;2021;137;Mulheres;65 a 69
3509205;2021;1.127;Mulheres;65 a 69
3509254;2021;500;Mulheres;65 a 69
3509304;2021;222;Mulheres;65 a 69
3509403;2021;491;Mulheres;65 a 69
3509452;2021;127;Mulheres;65 a 69
3509502;2021;28.153;Mulheres;65 a 69
3509601;2021;1.787;Mulheres;65 a 69
3509700;2021;971;Mulheres;65 a 69
3509809;2021;114;Mulheres;65 a 69
3509908;2021;273;Mulheres;65 a 69
3509957;2021;89;Mulheres;65 a 69
3510005;2021;753;Mulheres;65 a 69
3510104;2021;58;Mulheres;65 a 69
3510153;2021;78;Mulheres;65 a 69
3510203;2021;936;Mulheres;65 a 69
3510302;2021;336;Mulheres;65 a 69
3510401;2021;1.032;Mulheres;65 a 69
3510500;2021;2.417;Mulheres;65 a 69
3510609;2021;8.183;Mulheres;65 a 69
3510708;2021;328;Mulheres;65 a 69
3510807;2021;677;Mulheres;65 a 69
3510906;2021;65;Mulheres;65 a 69
3511003;2021;442;Mulheres;65 a 69
3511102;2021;3.064;Mulheres;65 a 69
3511201;2021;165;Mulheres;65 a 69
3511300;2021;213;Mulheres;65 a 69
3511409;2021;404;Mulheres;65 a 69
3511508;2021;1.011;Mulheres;65 a 69
3511607;2021;318;Mulheres;65 a 69
3511706;2021;311;Mulheres;65 a 69
3511904;2021;144;Mulheres;65 a 69
3512001;2021;410;Mulheres;65 a 69
3512100;2021;131;Mulheres;65 a 69
